Temperature___C,Humidity_,Soil_moisture,Reference_evapotranspiration,Evapotranspiration,Crop_Coefficient,Crop_Coefficient_stage,Nitrogen_mgkg,Phosphorus_mgkg,Potassium,Solar_Radiation_ghi,Wind_Speed,Days_of_planted,pH,Water_Demand
18.28,81.95,503.59,297.398015,189.3867883,1.11,Mid stage,68,87,96,645.7,1.55,94,2.51,330.11179665000003
18.57,71.01,619.04,812.9691002,477.1549229,0.91,Mid stage,63,51,79,726.06,3.62,94,6.68,739.801881182
21.61,70.62,624.23,888.0521188,344.5201058,1.35,Mid stage,80,85,129,351.26,3.95,94,6.29,1198.8703603800002
28.36,64.56,211.29,221.4555088,266.9385775,1.46,Mid stage,85,76,113,409.9,3.33,94,2.02,323.32504284799995
26.8,79.09,391.05,340.3042855,44.54009054,1.28,Mid stage,113,68,116,646.66,3.36,94,4.83,435.58948544
28.78,62.86,638.85,10.58470586,48.31980843,1.23,Mid stage,60,81,53,522.78,1.12,94,6.75,13.0191882078
28.76,75.64,543.36,423.931151,731.5924505,1.42,Mid stage,69,47,77,24.2,2.93,94,6.28,601.9822344199999
29.99,71.26,622.5,991.3253033,495.2656895,1.45,Mid stage,110,100,131,579.43,2.06,94,6.6,1437.421689785
28.08,87.67,344.4,442.0731722,840.121326,0.99,Mid stage,64,93,112,495.84,1.18,94,4.41,437.652440478
31.71,73.35,409.43,835.157397,221.8953245,1.38,Mid stage,66,73,81,571.07,2.84,94,4.98,1152.51720786
30.58,91.55,639.17,64.06836664,125.8157036,0.95,Mid stage,70,86,102,54.25,2.89,94,6.64,60.86494830799999
26.21,66.63,368.83,647.0963275,28.01946009,0.96,Mid stage,70,57,80,595.26,3.55,100,5.88,621.2124744
26.23,92.57,508.7,1049.494261,534.5536032,1.08,Mid stage,92,45,73,281.12,2.29,100,4.06,1133.45380188
18.48,80.77,366.26,1082.838058,534.5964625,0.97,Mid stage,110,81,40,59.8,3.19,100,3.66,1050.35291626
31.98,64.21,530.64,636.6658667,194.4759239,1.35,Mid stage,99,98,55,70.01,3.54,100,3.36,859.4989200450001
19.84,77.58,475.67,16.73652178,368.3350402,1.2,Mid stage,63,48,78,533.3,3.52,100,3.47,20.083826136
28.36,69.38,376.13,924.0453116,108.6402037,1.48,Mid stage,81,68,75,714.31,2.4,100,3.41,1367.587061168
29.49,86.22,438.43,808.451989,133.5741165,1.05,Mid stage,79,70,59,338.95,2.68,100,5.22,848.87458845
23.22,82.8,466.93,28.12461983,568.3998062,1.33,Mid stage,73,40,78,632.59,1.84,100,4.79,37.4057443739
20.76,62.2,629.85,832.5714134,284.6479361,1.42,Mid stage,81,80,137,618.47,3.33,100,2.84,1182.251407028
19.38,74.61,512.59,791.7286686,272.6779068,1.24,Mid stage,112,65,117,179.21,1.91,100,2.09,981.743549064
28.48,91.05,533.98,107.1554809,540.4640807,1.28,Mid stage,68,79,76,190.76,2.17,100,3.14,137.159015552
24.34,74.27,682.56,590.4785935,222.7649833,1.09,Mid stage,70,46,104,506.26,1.56,100,2.73,643.621666915
27.99,86.03,159.24,604.2146993,15.41230567,1.14,Mid stage,118,43,80,413.78,1.3,100,3.06,688.8047572019999
30.82,63.97,228.82,984.4456061,275.6557495,1.21,Mid stage,102,84,50,396.56,1.26,100,4.68,1191.179183381
20.05,90.34,304.51,487.9913411,786.7285243,0.95,Mid stage,89,78,79,601.65,1.48,100,6.67,463.591774045
30.87,77.59,668.72,615.5141585,788.2856117,0.84,Mid stage,89,82,58,83.94,1.73,100,5.76,517.03189314
23.76,93.17,252.56,606.490139,826.8602825,0.85,Mid stage,99,102,84,482.39,1.56,100,5.81,515.51661815
22.27,78.81,447.75,571.7941543,174.7571689,1.46,Mid stage,62,63,78,350.0,2.32,100,4.14,834.8194652779999
31.2,86.92,188.3,938.6211718,603.1911302,1.22,Mid stage,60,44,43,447.07,3.06,100,6.41,1145.117829596
31.87,94.02,276.99,1041.345622,443.4919315,0.8,Mid stage,72,106,139,104.3,2.77,100,5.72,833.0764976
20.78,85.53,280.14,1006.499265,237.5886144,0.88,Mid stage,118,84,118,163.55,3.2,100,6.25,885.7193532
27.2,80.2,530.91,216.9003563,579.6842516,1.35,Mid stage,72,97,122,744.99,3.76,100,4.9,292.81548100500004
19.49,72.83,183.12,954.9318351,549.4089464,1.03,Mid stage,70,103,121,237.57,1.34,100,2.02,983.579790153
27.11,61.49,559.05,350.2125477,131.2099756,1.3,Mid stage,76,67,45,176.47,3.55,100,5.88,455.27631201
29.58,75.14,296.06,15.07984088,685.1133782,1.31,Mid stage,98,41,113,484.33,2.88,100,3.49,19.7545915528
27.58,74.44,545.41,586.9035821,819.6664713,1.31,Mid stage,85,86,91,301.99,2.24,100,4.02,768.843692551
23.84,88.81,332.61,104.6062033,278.7807393,0.82,Mid stage,87,95,119,638.08,2.55,100,2.09,85.77708670599999
23.36,66.62,367.31,549.7397552,90.15489315,0.99,Mid stage,89,60,114,526.58,2.17,100,6.79,544.2423576479999
23.5,85.99,192.98,814.0131938,327.784297,1.01,Mid stage,61,48,78,240.65,3.72,100,3.87,822.1533257379999
26.26,61.31,181.97,930.5068142,764.358997,0.88,Mid stage,108,56,70,601.42,3.18,100,3.88,818.845996496
30.34,91.02,434.27,355.7718945,416.5807892,1.11,Mid stage,65,61,45,230.02,2.18,100,2.75,394.906802895
31.01,83.38,489.5,922.8454409,687.7659887,1.44,Mid stage,88,74,115,448.32,2.05,100,4.1,1328.8974348959998
18.75,74.79,173.44,63.78603326,527.2480063,0.87,Mid stage,78,77,62,679.27,3.13,100,5.95,55.4938489362
20.54,69.29,200.87,677.5679571,878.2084267,0.94,Mid stage,88,43,127,521.57,1.69,100,5.97,636.9138796739999
19.57,66.45,138.82,385.1771484,501.8239648,1.12,Mid stage,62,51,65,630.3,1.15,100,6.14,431.398406208
20.71,80.5,214.2,604.0784959,704.6382853,1.08,Mid stage,73,40,61,457.89,2.5,100,5.74,652.4047755720001
22.85,74.36,249.09,211.9506238,346.8503235,1.28,Mid stage,78,69,111,725.71,1.34,100,2.89,271.296798464
25.09,86.01,520.61,255.1274607,404.7361152,0.94,Mid stage,63,91,89,167.1,1.28,100,3.04,239.819813058
26.81,91.74,157.82,920.1879085,243.9813706,1.08,Mid stage,72,62,57,128.74,2.6,100,3.5,993.80294118
28.25,70.35,518.7,877.5556235,229.0369217,1.37,Mid stage,81,66,134,434.11,1.13,100,5.63,1202.251204195
30.46,82.75,355.15,939.9052495,498.1727048,1.23,Mid stage,69,93,114,313.87,1.45,100,5.88,1156.083456885
31.85,74.8,202.91,526.7483785,604.4151338,1.13,Mid stage,89,69,41,220.24,3.5,100,5.11,595.2256677049999
27.28,61.5,689.75,728.6825946,33.16408229,1.2,Mid stage,83,79,113,588.95,2.87,100,3.67,874.41911352
29.84,81.54,412.48,504.5525963,36.18751185,1.17,Mid stage,93,95,48,125.47,2.16,100,4.82,590.326537671
28.89,72.73,290.63,274.7874493,26.0311086,1.19,Mid stage,68,47,45,556.05,1.62,100,5.16,326.997064667
22.31,60.48,152.19,7.81128555,480.3470853,0.81,Mid stage,67,107,114,284.71,1.98,100,2.44,6.327141295500001
30.26,76.53,302.31,1011.867625,525.318157,1.48,Mid stage,89,84,133,714.62,3.25,100,3.92,1497.564085
18.6,63.21,475.22,767.116733,494.6589741,0.84,Mid stage,69,47,86,504.84,1.8,100,5.97,644.3780557199999
18.01,81.99,262.55,860.2331462,436.1210376,1.03,Mid stage,111,53,96,647.53,4.12,100,5.79,886.040140586
21.83,78.43,450.16,82.45078794,504.9003206,1.48,Mid stage,108,106,99,70.38,3.65,100,2.82,122.0271661512
24.47,77.51,281.4,971.3185662,271.6014248,1.19,Mid stage,111,46,72,570.56,4.0,100,4.41,1155.869093778
26.94,92.79,145.78,162.2613249,823.0317472,1.12,Mid stage,91,47,137,150.11,1.06,100,4.22,181.73268388800005
19.42,90.81,359.64,927.5021535,765.9928761,1.28,Mid stage,87,45,53,151.81,1.41,100,6.77,1187.20275648
27.42,84.99,326.84,841.4275668,451.1994798,0.86,Mid stage,117,84,61,160.29,4.14,100,4.15,723.627707448
29.23,80.21,262.62,812.9612123,550.7922341,1.39,Mid stage,106,76,66,125.94,3.84,100,4.83,1130.016085097
20.59,68.83,426.8,756.2302515,549.1775626,1.2,Mid stage,96,73,48,191.22,3.63,100,4.83,907.4763018
23.81,60.29,345.98,223.5493801,217.5172207,1.45,Mid stage,109,93,69,11.55,1.42,100,6.07,324.146601145
25.28,64.19,670.97,723.9122519,144.3207309,1.49,Mid stage,71,65,98,192.98,3.79,100,6.98,1078.629255331
24.33,71.21,480.31,120.3407841,801.0611111,1.45,Mid stage,106,52,106,505.4,1.22,100,2.33,174.49413694499998
29.2,66.89,327.73,945.7195825,352.86437,1.5,Mid stage,66,95,63,165.91,2.5,100,5.95,1418.57937375
31.45,79.95,244.32,221.207422,817.9696084,1.06,Mid stage,89,84,42,22.56,3.9,100,3.56,234.47986732
29.19,78.72,505.77,484.1262589,624.3927473,1.21,Mid stage,69,41,125,464.42,4.03,100,5.8,585.792773269
19.09,73.64,653.67,996.7429038,658.7361616,1.45,Mid stage,74,100,99,314.7,2.54,100,3.27,1445.27721051
29.27,88.02,483.73,875.1746374,165.2257926,0.94,Mid stage,112,82,131,677.94,3.58,100,2.67,822.664159156
18.93,85.59,601.05,42.89635196,799.0589581,0.85,Mid stage,90,93,65,142.36,3.71,100,4.36,36.461899166
21.3,84.08,516.85,537.8682775,714.7644819,1.11,Mid stage,114,58,104,32.23,3.5,100,3.33,597.033788025
20.14,77.59,669.37,578.1356055,53.57426413,1.39,Mid stage,119,107,59,706.19,3.84,100,3.65,803.608491645
20.77,61.52,356.18,918.9762399,809.7270234,0.88,Mid stage,85,42,43,467.15,2.74,100,2.4,808.699091112
25.4,74.98,568.18,657.0647686,491.3100516,0.88,Mid stage,64,78,85,204.84,2.67,100,3.59,578.216996368
27.4,77.47,415.33,73.45097461,627.2282791,0.99,Mid stage,85,48,139,330.65,3.63,100,5.4,72.7164648639
24.58,75.67,148.71,462.2841979,743.9564213,1.33,Mid stage,77,108,106,221.69,2.65,100,2.34,614.837983207
31.44,60.16,127.69,726.5602096,208.0649497,1.35,Mid stage,79,82,107,65.07,2.89,100,2.47,980.85628296
21.36,82.84,366.57,1086.849853,309.6006698,1.04,Mid stage,107,70,105,582.21,4.19,100,2.44,1130.32384712
28.68,69.01,502.79,423.1086473,726.2610934,1.28,Mid stage,103,57,113,605.37,2.31,100,4.96,541.5790685439999
30.18,61.56,620.7,1083.067993,334.7225974,0.96,Mid stage,105,102,136,461.15,3.94,100,5.24,1039.7452732799998
25.87,77.62,138.92,604.1980769,588.897274,0.93,Mid stage,76,108,93,549.29,2.28,100,2.99,561.904211517
24.39,92.22,666.27,510.6657026,737.091964,1.13,Mid stage,92,62,130,663.86,3.33,100,3.82,577.052243938
26.35,61.03,633.16,457.5619746,697.5535988,1.14,Mid stage,83,86,43,133.55,1.73,100,2.22,521.6206510439999
24.0,60.48,626.7,637.6940671,544.6364921,1.17,Mid stage,93,46,103,597.49,2.08,100,5.84,746.1020585069999
25.77,80.57,492.75,471.9616487,831.9876744,0.83,Mid stage,100,65,71,538.89,1.05,100,3.43,391.728168421
23.84,79.0,390.66,422.4396773,268.7680124,1.09,Mid stage,83,96,78,521.62,3.17,100,2.63,460.45924825700007
23.61,60.55,586.32,1076.007726,386.3053388,1.33,Mid stage,78,100,68,645.31,2.28,100,2.66,1431.0902755800005
27.73,63.61,239.58,544.4646612,695.6464204,0.99,Mid stage,105,109,44,736.77,1.62,100,5.94,539.020014588
19.3,89.27,289.53,858.4273361,685.9416512,0.85,Mid stage,105,100,90,143.66,2.44,100,3.1,729.663235685
20.33,75.84,220.16,557.4219017,593.9878423,1.06,Mid stage,93,82,103,83.5,3.33,100,2.31,590.867215802
29.92,64.35,698.83,255.8927946,113.9025749,1.2,Mid stage,96,46,49,686.78,3.12,100,6.17,307.07135352
28.8,65.46,231.47,1043.256499,521.0373394,1.4,Mid stage,77,82,80,191.63,2.56,100,3.82,1460.5590986
21.94,81.4,526.44,969.5563852,869.3450888,1.1,Mid stage,64,75,56,157.94,1.61,100,6.92,1066.51202372
23.28,71.5,388.0,156.9848013,238.2666602,0.89,Mid stage,85,92,118,48.94,3.63,100,3.72,139.716473157
30.96,60.9,139.31,973.5955672,63.00663485,1.16,Mid stage,80,64,130,319.0,3.74,100,2.39,1129.3708579519998
29.45,82.26,167.13,217.5183543,14.27587725,1.05,Mid stage,116,56,135,525.67,1.85,100,3.71,228.394272015
26.6,61.13,659.07,625.9060492,543.4895838,1.37,Mid stage,98,69,123,446.48,1.56,100,5.6,857.491287404
21.1,63.86,551.83,1024.185752,47.8796545,1.16,Mid stage,99,105,86,77.52,2.11,100,2.93,1188.05547232
18.62,65.56,436.69,621.3779947,832.672787,0.93,Mid stage,68,70,124,87.01,1.92,100,5.57,577.881535071
24.04,65.01,241.49,233.5797292,795.8813923,0.82,Mid stage,95,108,115,425.68,3.67,100,3.39,191.535377944
27.42,86.65,123.69,292.1843934,811.1867368,0.91,Mid stage,73,96,89,724.41,1.99,100,6.71,265.887797994
29.6,63.27,568.14,746.7492675,583.7720434,1.31,Mid stage,113,96,50,114.4,3.85,100,5.52,978.241540425
29.94,65.2,301.13,821.996574,28.89241514,1.49,Mid stage,98,59,61,309.75,2.79,100,2.95,1224.77489526
18.46,75.65,244.14,651.335707,506.0973788,1.31,Mid stage,83,97,111,386.98,1.25,100,4.21,853.24977617
21.42,64.9,219.94,310.2869365,70.69133184,1.28,Mid stage,86,90,84,492.66,4.16,100,5.76,397.16727872
22.75,86.14,589.1,206.2611122,74.84472204,0.94,Mid stage,68,91,40,78.8,2.0,100,5.43,193.885445468
20.64,77.07,479.97,720.4566389,51.06335143,1.0,Mid stage,79,42,118,8.14,3.02,100,2.91,720.4566389
29.24,90.79,491.95,253.0350479,110.1782697,0.83,Mid stage,92,85,85,575.45,2.94,100,6.98,210.019089757
28.74,61.33,656.75,179.89408,476.4232943,1.17,Mid stage,113,69,115,433.78,1.89,100,5.04,210.4760736
25.24,89.93,637.24,145.1242621,510.6200789,1.0,Mid stage,64,53,88,29.42,2.88,100,4.66,145.1242621
31.76,65.38,514.67,812.9901889,699.4111264,1.22,Mid stage,93,42,112,4.63,3.62,100,5.52,991.848030458
20.02,92.4,677.4,783.3908055,705.1338734,1.16,Mid stage,83,84,95,501.14,1.74,100,3.16,908.73333438
30.6,71.41,252.8,1020.294488,269.1004957,1.1,Mid stage,109,41,68,190.13,4.07,100,3.92,1122.3239368000002
19.63,77.88,131.37,288.6221496,400.7242927,0.95,Mid stage,99,88,118,645.5,3.59,100,3.96,274.19104212
20.28,60.83,654.59,648.8105873,458.1997476,1.17,Mid stage,80,55,127,672.15,3.09,100,2.79,759.1083871409999
27.75,85.52,273.31,1011.658309,5.734132697,1.33,Mid stage,76,108,91,87.63,2.15,100,6.87,1345.50555097
19.53,67.48,684.4,246.6325615,789.6840288,1.31,Mid stage,100,90,106,503.87,2.32,100,4.54,323.088655565
25.92,92.08,249.94,499.9118541,448.6676087,1.41,Mid stage,91,102,94,490.51,3.31,100,6.72,704.875714281
23.88,83.16,281.51,1062.433546,521.6281772,0.86,Mid stage,117,62,77,598.36,1.08,100,3.63,913.69284956
28.2,69.93,647.48,1050.415747,209.45336,1.07,Mid stage,115,60,99,498.01,1.99,100,4.83,1123.94484929
30.61,69.13,591.34,563.2331784,698.6592437,1.41,Mid stage,75,74,99,566.98,3.76,100,5.28,794.158781544
28.78,65.97,176.49,494.0870884,325.9077469,1.13,Mid stage,95,106,96,461.69,2.58,100,6.8,558.318409892
29.9,88.07,453.77,1039.364721,616.2143675,0.86,Mid stage,117,71,99,73.7,1.71,100,3.87,893.8536600599999
18.46,75.35,211.5,659.8028393,464.7158252,1.02,Mid stage,64,43,52,445.75,1.35,100,2.65,672.998896086
22.34,69.69,161.57,272.3885224,760.0152543,1.02,Mid stage,74,45,88,273.92,2.9,100,2.98,277.836292848
25.22,93.35,475.18,569.5420383,478.9787049,1.09,Mid stage,64,103,79,346.62,3.95,100,2.95,620.800821747
23.82,88.08,165.27,630.2357751,759.4103218,1.25,Mid stage,111,84,46,317.65,1.42,100,5.08,787.794718875
21.24,80.52,393.7,607.9687427,297.4709576,0.88,Mid stage,92,82,52,737.63,3.77,100,6.96,535.012493576
22.31,88.09,476.42,446.841487,315.7275611,1.16,Mid stage,63,51,78,346.57,3.89,100,3.39,518.33612492
31.24,64.2,664.68,161.9161095,637.9210107,0.87,Mid stage,99,41,52,238.9,2.04,100,4.49,140.867015265
22.12,83.53,654.34,954.9937924,622.7091518,0.93,Mid stage,113,64,43,338.18,2.27,100,5.38,888.144226932
22.95,71.35,472.33,124.4485294,100.9630433,1.05,Mid stage,67,57,120,41.94,2.47,100,2.06,130.67095587
18.05,84.06,411.57,154.2755054,278.772646,1.19,Mid stage,114,83,128,663.71,1.32,100,6.8,183.587851426
29.83,93.66,497.23,165.0237368,116.7006557,1.15,Mid stage,84,52,72,749.42,3.77,100,4.97,189.77729732
20.17,87.31,656.48,44.3121455,210.705075,1.12,Mid stage,119,85,80,122.62,3.61,100,3.69,49.62960296000001
20.86,79.79,694.75,943.6473028,335.4914057,1.1,Mid stage,118,85,43,433.41,2.88,100,4.34,1038.01203308
21.57,86.09,139.19,980.9875217,882.2717361,1.04,Mid stage,110,103,55,60.44,2.34,100,2.31,1020.227022568
30.38,76.39,682.34,135.6974099,334.725652,0.84,Mid stage,93,41,55,608.92,3.85,100,6.6,113.985824316
20.89,69.8,585.85,508.2640587,402.9608534,1.22,Mid stage,101,103,111,431.81,2.93,100,5.38,620.082151614
29.17,61.42,163.5,433.1099057,69.68295897,1.15,Mid stage,71,40,111,101.01,3.0,100,2.1,498.076391555
29.31,83.7,584.1,139.6431205,334.7506443,1.14,Mid stage,78,50,97,44.7,3.32,100,4.89,159.19315737
30.98,64.99,504.33,950.9675345,273.0821399,1.31,Mid stage,66,89,66,306.05,1.9,100,5.73,1245.7674701950002
19.62,76.08,645.33,950.6101477,330.0109429,1.26,Mid stage,64,79,46,202.01,2.76,100,5.24,1197.768786102
21.04,83.34,385.52,815.1593817,107.5579627,1.17,Mid stage,83,61,82,384.5,1.51,100,5.34,953.736476589
28.4,91.2,411.94,184.055817,591.5526771,0.81,Mid stage,83,87,130,52.63,1.98,100,4.65,149.08521177
20.74,81.33,605.64,290.7289772,70.82981934,1.47,Mid stage,88,52,87,306.84,1.66,100,3.52,427.371596484
22.01,67.62,400.6,212.3423423,626.9348436,1.23,Mid stage,66,83,90,299.66,1.31,100,5.62,261.181081029
20.33,76.59,425.29,915.8829433,213.1092643,0.83,Mid stage,78,79,60,180.61,3.61,100,4.55,760.1828429389999
20.42,83.37,261.73,514.9128412,627.4484804,0.93,Mid stage,62,86,102,471.88,3.53,100,3.28,478.868942316
24.74,66.84,311.65,166.3404107,404.206422,1.11,Mid stage,114,86,132,557.79,2.42,100,5.98,184.637855877
19.54,85.63,286.84,12.09459707,864.4289259,1.38,Mid stage,62,96,122,571.34,3.91,100,6.9,16.6905439566
22.5,86.73,146.48,307.0831627,351.438101,0.86,Mid stage,96,105,71,536.38,1.58,100,3.35,264.091519922
23.97,78.29,458.16,1071.569485,736.304071,1.1,Mid stage,111,108,52,138.39,3.11,100,4.26,1178.7264335
18.34,90.06,608.74,35.82826118,845.3159865,1.02,Mid stage,101,88,132,257.74,2.13,100,4.07,36.5448264036
23.44,67.87,566.78,1002.685228,34.57005817,1.26,Mid stage,96,80,110,153.31,2.64,100,2.97,1263.38338728
19.32,78.82,263.02,64.67652165,540.0825576,1.42,Mid stage,91,48,70,61.55,1.51,100,4.98,91.840660743
24.91,91.3,460.06,739.2755026,234.6158873,1.2,Mid stage,60,70,92,567.93,2.92,100,2.82,887.1306031199999
29.56,84.65,404.45,385.3169261,211.5776276,1.26,Mid stage,88,59,113,708.45,1.9,100,4.58,485.499326886
29.46,88.24,593.6,501.5927722,460.8284621,1.12,Mid stage,102,68,82,406.45,3.45,100,3.37,561.7839048640001
19.13,67.77,325.02,244.0315432,846.7780551,1.45,Mid stage,69,85,53,559.23,2.52,100,6.62,353.84573764
26.42,80.05,141.23,373.0399198,56.67027989,1.24,Mid stage,105,48,137,114.86,2.48,100,2.41,462.569500552
29.68,71.34,634.62,339.6086443,863.2638279,0.82,Mid stage,79,54,42,494.13,2.14,100,3.54,278.47908832599995
21.33,83.06,508.76,780.0814018,726.1270493,0.92,Mid stage,107,49,102,356.65,1.7,100,5.02,717.674889656
28.67,78.29,225.48,958.507686,810.2869067,1.38,Mid stage,69,62,84,442.05,1.09,100,5.27,1322.74060668
30.47,81.89,239.31,450.8389251,46.27088319,0.86,Mid stage,106,93,60,376.34,3.21,100,3.43,387.721475586
29.29,81.62,350.96,898.0269914,271.3600655,1.32,Mid stage,75,93,130,420.04,3.41,100,2.28,1185.3956286480002
19.5,85.78,396.31,13.69261546,110.8828177,0.86,Mid stage,99,54,69,660.44,1.23,100,3.28,11.7756492956
18.13,87.96,311.57,866.6797429,361.990952,1.2,Mid stage,68,55,139,734.49,3.55,100,3.6,1040.01569148
20.68,62.17,419.09,579.023236,157.0230745,0.92,Mid stage,117,90,127,466.2,3.84,100,4.98,532.7013771200001
21.79,93.19,637.62,917.2680665,63.15407932,1.5,Mid stage,97,88,117,95.21,3.06,100,6.19,1375.9020997500002
26.63,74.23,485.38,247.2206504,582.623366,1.34,Mid stage,99,107,101,398.58,1.34,100,6.56,331.27567153600006
23.38,65.95,334.33,415.0404419,481.0620347,1.22,Mid stage,96,106,103,459.48,4.06,100,4.41,506.349339118
27.85,92.27,619.06,767.7817299,793.8766703,1.36,Mid stage,64,46,107,53.79,1.33,100,3.65,1044.183152664
22.94,87.44,523.52,933.4140109,141.2804961,0.98,Mid stage,72,70,130,432.4,2.02,100,4.21,914.745730682
20.16,74.71,464.36,526.669915,313.7411877,1.36,Mid stage,108,73,75,636.59,3.98,100,4.75,716.2710844
22.38,81.0,419.58,931.1496827,524.8695109,0.89,Mid stage,90,69,135,485.67,2.74,100,2.21,828.723217603
30.38,67.92,170.95,603.6029523,73.79168916,1.34,Mid stage,114,104,133,551.13,2.31,100,6.09,808.827956082
31.42,74.46,463.9,1090.516758,803.1355472,1.38,Mid stage,104,80,127,418.46,2.96,100,4.09,1504.91312604
20.91,74.03,350.99,995.2775799,869.3660667,0.95,Mid stage,61,76,131,324.04,3.7,100,2.5,945.513700905
29.04,86.39,439.19,424.8050703,484.8269973,1.48,Mid stage,68,100,119,656.39,1.87,100,6.48,628.711504044
21.83,75.11,191.96,1051.075413,745.2920273,0.91,Mid stage,109,68,54,611.02,1.6,100,3.27,956.47862583
30.42,86.42,575.98,842.1106542,443.0239409,1.29,Mid stage,119,50,43,365.36,2.46,100,5.16,1086.322743918
20.32,87.65,416.93,578.5274891,87.00431586,1.29,Mid stage,102,68,116,581.66,3.73,100,4.98,746.300460939
27.32,73.5,601.94,1090.15648,362.3267719,1.49,Mid stage,87,43,93,493.52,1.4,100,4.07,1624.3331552000002
19.18,75.4,239.95,764.7866783,473.4696635,0.9,Mid stage,118,92,124,236.01,3.9,100,2.46,688.30801047
31.63,78.23,664.09,214.8729748,659.3666262,1.27,Mid stage,87,67,81,121.52,3.51,100,6.51,272.888677996
27.81,60.12,455.35,126.326398,122.6155733,1.04,Mid stage,92,65,83,103.71,2.67,100,5.82,131.37945392
29.79,66.83,163.9,289.0652249,396.7673647,0.98,Mid stage,83,41,118,149.04,3.31,100,4.3,283.283920402
25.93,89.65,301.96,809.3169546,626.3910555,1.45,Mid stage,110,98,52,60.24,2.24,100,6.96,1173.50958417
24.68,86.63,689.96,605.9410551,569.9660362,0.81,Mid stage,100,76,122,245.63,2.63,100,3.79,490.812254631
26.71,62.7,475.73,437.4693156,76.54914967,1.43,Mid stage,97,104,114,42.62,2.33,100,3.59,625.581121308
25.4,82.22,363.45,834.5140433,303.4567386,1.04,Mid stage,75,62,94,194.2,1.08,100,6.87,867.8946050320001
24.57,60.73,651.1,27.14238279,44.01631552,1.16,Mid stage,74,41,47,731.65,2.0,100,2.25,31.4851640364
28.63,78.7,329.55,895.1190129,135.5059214,1.09,Mid stage,78,93,118,747.82,2.35,100,6.49,975.679724061
20.49,65.65,553.34,823.3465114,188.9145096,1.38,Mid stage,77,40,111,468.32,3.77,100,6.13,1136.218185732
20.4,89.87,204.83,199.0427753,374.2498348,1.16,Mid stage,92,55,126,4.96,2.06,100,2.43,230.889619348
24.05,81.52,524.35,428.5364358,451.255836,0.87,Mid stage,95,109,131,540.53,3.63,100,3.15,372.826699146
22.49,62.24,405.04,42.32259954,740.7695973,0.85,Mid stage,105,83,46,706.79,2.48,100,6.23,35.974209609
19.04,82.44,366.28,13.95472536,700.153481,1.36,Mid stage,90,72,126,484.62,4.17,100,5.11,18.9784264896
29.82,91.23,254.33,1095.898391,450.4679701,1.04,Mid stage,85,56,65,38.88,2.68,100,6.61,1139.73432664
28.8,85.68,692.72,537.5281272,279.2007888,1.07,Mid stage,71,64,94,94.72,2.35,100,4.83,575.155096104
25.61,64.03,191.7,409.8552156,120.4644865,1.49,Mid stage,67,74,114,474.35,2.44,100,5.26,610.684271244
31.71,83.28,238.03,216.5931319,795.1527624,0.92,Mid stage,61,108,138,669.69,1.9,100,5.89,199.265681348
